"Plot_Number","Rice_Cultivar","Experiment_Name","Nitrogen_Rate","Replicate","Yield","Heading_100","Thermal","NDWI","EVI","NAVI","GNDVI","Cigreen","RENDVI","TGI","SAVI","CI_RedEdge","BI","SCI","GLI","NGRDI","SI","VARI","HUE","BGI","PSRI","RVI","TVI","CVI","NDVI","DVI","NRCT","Vegetation_Fraction","contrast_90","dissimilarity_90","homogeneity_90","ASM_90","energy_90","correlation_90"
"33811","Tiara","Tiara",200,"1",6.707834566,77,31.4389896,-0.7427116,0.6470832,0.906337,0.7427116,5.8116846,0.4715977,2.981782,0.2901378,1.7919225,0.04466,-0.2278748,0.3166157,0.2278748,0.2117282,0.3040404,-0.0001123,0.4088395,-0.1509948,10.9601641,23.6385498,4.291317,0.8290455,0.2678405,0.334607101,1,47.21753247,5.334415584,0.184235292,0.002893616,0.053792343,0.789738596
"33791","Sierra","Tiara",150,"1",8.758326962,88,35.0521049,-0.8371804,0.8143313,0.9719743,0.8371804,10.490077,0.6553357,2.3951538,0.348024,3.8436155,0.0273493,-0.5231769,0.4514481,0.5231769,-0.1717454,0.7895859,-6.85e-05,0.4430188,-0.2909226,36.9475441,28.8762608,3.5888741,0.9455638,0.3770347,0.166601914,1,37.84011628,4.723837209,0.182042786,0.004060472,0.063721832,0.775105826
"35159","RoyJ","Santee_Gold",75,"2",13.67664089,85,31.2549839,-0.5831963,0.3683118,0.7378491,0.5831963,2.8159387,0.2347392,3.313215,0.1854986,0.615588,0.0710324,-0.0041829,0.1946106,0.0041829,0.4719465,0.0050625,-1.11e-05,0.3561051,-0.0025861,3.8592534,14.2250032,3.8036647,0.5853965,0.1215563,0.194426423,1,39.79651163,5,0.174831633,0.00271684,0.052123317,0.849535513
"35787","NIL 43","Inbred_Jeff + NIL",130,"1",9.816377947,84,35.2076683,-0.7182261,0.6109463,0.9293025,0.7182261,5.2215505,0.5103828,2.9830439,0.2556237,2.1190045,0.037482,-0.4103126,0.4004698,0.4103126,-0.0240159,0.5929096,-0.0001143,0.4382575,-0.2909931,15.3517818,20.4087791,2.571878,0.8687512,0.2323978,0.423104667,1,23.87179487,3.858974359,0.221300274,0.002987941,0.054662062,0.78067815
"35182","Carolina Gold","Santee_Gold",150,"2",5.271055978,88,30.2030106,-0.6414623,0.6034671,0.8612879,0.6414623,3.6369596,0.323054,5.1917143,0.2837289,0.9613239,0.0698953,-0.2289158,0.3507617,0.2289158,0.3060014,0.2875775,-0.0003137,0.3333561,-0.1567708,7.4887028,24.2918625,2.9155519,0.7573142,0.2143809,0.113671963,1,51.81818182,5.904040404,0.134502254,0.002018289,0.044925371,0.85545983
"35167","Santee Gold","Santee_Gold",75,"3",11.02964162,90,28.6028347,-0.7388725,0.182236,0.9548477,0.7388725,5.706039,0.5219262,0.7887721,0.0740102,2.1950064,0.0077534,-0.540023,0.5183486,0.540023,-0.0586623,0.7283549,-6.7e-06,0.3357159,-0.334544,22.6351986,5.0393801,1.9964867,0.913676,0.0562663,0.24435623,1,28.28423773,4.248062016,0.207101224,0.00286775,0.053551374,0.888699498
"35763","XP753","Hybrid_XP753",130,"2",14.39118862,79,29.0775051,-0.6793988,0.6468263,0.885303,0.6793988,4.2738585,0.3523358,4.7183366,0.3003864,1.095515,0.0606966,-0.2522427,0.3677671,0.2522427,0.2921164,0.3172083,-0.0002532,0.327116,-0.159802,8.8883276,25.5179977,3.147799,0.7945759,0.236574,0.060602972,1,41.10835913,5.13622291,0.17224064,0.002182998,0.046722564,0.797205735
"35786","Jefferson","Inbred_Jeff + NIL",130,"1",8.091414074,75,29.2136021,-0.8631815,0.8064229,0.9791541,0.8631815,13.0184669,0.6734554,2.2545738,0.3521489,4.1858926,0.0221687,-0.559898,0.5209796,0.559898,-0.1039807,0.7686657,-5.63e-05,0.3481223,-0.2685813,50.2644615,29.0727005,3.9615657,0.9591976,0.3846125,0.104450444,1,31.85444947,4.532428356,0.185537846,0.00198497,0.044553001,0.777156649
"33766","IAC600","Tiara",75,"1",5.385768839,67,36.9327011,-0.3263204,0.1921423,0.3592671,0.3263204,0.9768625,0.1203362,2.8924282,0.106876,0.2748729,0.2251716,0.1138925,0.0281076,-0.1138925,0.3299496,-0.158363,0.0014244,0.6336675,0.1669363,1.5749174,7.1596098,2.4840765,0.2205853,0.0943177,0.539504772,0.033591731,48.14244186,5.723837209,0.141397798,0.002505577,0.050055742,0.888668034
"35791","NIL 43","Inbred_Jeff + NIL",130,"2",9.347497492,84,28.3689938,-0.7949603,0.7670525,0.9693109,0.7949603,7.8155427,0.5627764,3.4765952,0.3322427,2.5855265,0.0319257,-0.5776548,0.5584469,0.5776548,-0.0551753,0.7560453,-0.0001243,0.2989392,-0.2984833,33.0946732,27.6063595,2.3578835,0.9404771,0.3231836,0.164670444,1,33.73533835,4.679699248,0.189267403,0.002201368,0.046918739,0.843788543
"33801","IAC600","Tiara",150,"3",7.96967604,68,34.2432098,-0.7359589,0.64869,0.9437954,0.7359589,5.6694484,0.5284132,3.3882184,0.2764482,2.2633445,0.0362067,-0.467766,0.4707276,0.467766,0.0072672,0.6332716,-0.0001311,0.3576578,-0.3120517,18.7661018,22.3379326,2.4037266,0.893932,0.2556935,0.383262858,1,13.59386973,2.748403576,0.300505953,0.006543911,0.080894445,0.72292142
"33774","Sierra","Tiara",75,"2",8.356831947,84,29.6198177,-0.7079238,0.6634392,0.9425343,0.7079238,4.94765,0.4410016,4.5213156,0.2885374,1.5911822,0.0425865,-0.5001411,0.5321366,0.5001411,0.0907888,0.6313677,-0.0002239,0.2775213,-0.2925728,18.0405998,23.9532986,1.981015,0.8915225,0.2389699,0.259556284,1,29.24722222,4.341666667,0.199102463,0.003371914,0.05806818,0.898333876
"35199","Santee Gold","Santee_Gold",200,"1",9.544110062,92,30.960392,-0.6408929,0.7385831,0.8617319,0.6408929,3.5847516,0.3256713,6.6351986,0.3516788,0.9685754,0.0926368,-0.2311275,0.3384368,0.2311275,0.264036,0.2979887,-0.0005133,0.3625062,-0.1591501,7.4498634,32.5086403,2.880522,0.7578703,0.2902863,0.153893358,1,32.02962963,4.592592593,0.175215104,0.002999543,0.054768082,0.807751462
"35781","Jefferson","Inbred_Jeff + NIL",130,"1",7.867727986,76,35.5871353,-0.3092275,0.1892132,0.3422424,0.3092275,0.9010627,0.1167421,2.9166191,0.104044,0.2653583,0.2427915,0.1089476,0.0254133,-0.1089476,0.3095778,-0.1539209,0.0015214,0.6562833,0.1631599,1.5277286,7.0187464,2.3671064,0.2073388,0.0954338,0.410416084,0.002941176,64.91486068,6.595975232,0.135837214,0.00155278,0.039405331,0.8229926
"35206","Charleston Gold","Santee_Gold",200,"2",10.06318576,86,31.7021828,-0.7032964,0.5321395,0.84689,0.7032964,4.8440008,0.3348587,3.0686963,0.2578723,1.0140053,0.0565199,-0.069741,0.2403488,0.069741,0.4213669,0.0860053,-6.56e-05,0.3543521,-0.0439731,6.7808895,20.7288303,5.1090083,0.7355368,0.2001179,0.220083461,1,35.43181818,4.829545455,0.181087295,0.002784414,0.052767544,0.863679895
"35212","Santee Gold","Santee_Gold",200,"3",10.82602629,92,35.2687263,-0.8338559,0.9615729,0.9777833,0.8338559,10.1742086,0.6213093,4.0960722,0.4315746,3.3002949,0.0353751,-0.6068931,0.5987369,0.6068931,-0.0256264,0.7651036,-0.0001676,0.2573151,-0.2921624,45.9372025,38.8373222,2.7380474,0.9565509,0.4838998,0.196942694,1,30.42171717,4.340909091,0.200647652,0.00281859,0.053090394,0.891164949
"35180","Carolina Gold","Santee_Gold",150,"2",4.869560963,89,29.8153362,-0.7953295,0.9287068,0.971325,0.7953295,7.885736,0.5704539,4.9757729,0.4155852,2.6775575,0.042543,-0.598563,0.6022677,0.598563,0.0119829,0.7445803,-0.0002459,0.2455038,-0.3114266,35.4854736,37.4730415,2.23596,0.9442749,0.4405415,0.138677993,1,23.2752235,3.720945083,0.243587857,0.002357733,0.04855649,0.85869195
"35807","NIL 43","Inbred_Jeff + NIL",130,"3",9.300179281,83,29.9804401,-0.8605824,0.8523932,0.9783688,0.8605824,12.7766142,0.6695963,2.5493381,0.3754703,4.0954885,0.0246995,-0.5537112,0.5273663,0.5537112,-0.0719001,0.7461619,-7.16e-05,0.3318859,-0.2683087,48.6402321,31.6956196,3.9763005,0.9576936,0.4177751,0.148069396,1,46.76055807,5.432503771,0.161812655,0.001591545,0.03989417,0.726417751
"35813","M-202","Mini_Core",130,"1",8.818551214,74,29.2698135,-0.7199607,0.8470585,0.9337957,0.7199607,5.1812673,0.4723708,5.8808708,0.3821791,1.7965717,0.0609724,-0.423394,0.4752663,0.423394,0.1388836,0.5413219,-0.0003842,0.3062396,-0.2696429,15.3308249,34.6174431,2.5054541,0.8759311,0.3706463,0.233005382,1,38.02864583,4.872395833,0.193220711,0.00342136,0.058492389,0.748029271
"35821","EMBRAPA 1200","Mini_Core",130,"1",7.393243912,89,31.1689339,-0.6820647,0.8794683,0.9159135,0.6820647,4.5092678,0.4309966,7.523263,0.4025231,1.546821,0.0817684,-0.3907669,0.4500316,0.3907669,0.1552349,0.5027364,-0.0006812,0.3204465,-0.2639582,12.7458229,38.2748146,2.4094675,0.8455873,0.386657,0.309623192,1,35.95031056,4.652173913,0.200354367,0.002512442,0.050124262,0.920244835
"33814","Scarlett","Tiara",200,"1",11.47702178,86,30.5969372,-0.7466121,0.7789604,0.9176885,0.7466121,6.0021734,0.449819,4.4416037,0.3606652,1.6544336,0.0561972,-0.2784858,0.3758022,0.2784858,0.2439962,0.3565702,-0.0002424,0.3426407,-0.1651885,12.4723377,31.7310276,3.9695697,0.8482058,0.3394845,0.132349485,1,28.64141414,4.525252525,0.166812286,0.002802648,0.052940039,0.903042133
"33791","Sierra","Tiara",150,"1",8.758326962,88,30.7995853,-0.6348546,0.6349788,0.8362939,0.6348546,3.4920352,0.3232701,5.3667617,0.3065374,0.9580858,0.0861711,-0.1555217,0.2844693,0.1555217,0.312301,0.1994886,-0.0003276,0.3832825,-0.1167187,6.165287,27.0527496,3.2925775,0.718967,0.2505307,0.145353573,1,32.50284091,4.519886364,0.183002761,0.003187952,0.056461951,0.825303539
"33813","Tiara","Tiara",200,"1",6.773794461,76,30.036623,-0.6551868,0.4458695,0.8535344,0.6551868,3.8335233,0.3191514,2.8508484,0.2010796,0.9433412,0.0447406,-0.1761144,0.2947551,0.1761144,0.2866688,0.227935,-9.94e-05,0.3887408,-0.1196917,6.9285064,15.6847363,3.4092202,0.7449074,0.1429515,0.10589182,1,61.4469697,6.724747475,0.106403991,0.002072493,0.045524637,0.843143345
"35780","NIL 43","Inbred_Jeff + NIL",130,"1",8.6742884,85,30.924511,-0.5575876,0.4046968,0.7688599,0.5575876,2.5684197,0.2951682,2.1674929,0.1689537,0.8497699,0.0623113,-0.1114613,0.1652682,0.1114613,0.1163686,0.1723611,-8.22e-05,0.6327702,-0.102065,4.5275936,12.9467936,2.833904,0.6271961,0.1221186,0.251203606,0.998529412,64.44427245,6.577399381,0.131423382,0.001689367,0.041101913,0.7592607
"35153","Carolina Gold","Santee_Gold",75,"1",6.297736087,88,31.1159992,-0.5549998,0.5089067,0.7731813,0.5549998,2.5028899,0.2243924,6.1220908,0.2575062,0.5794088,0.1002906,-0.1171039,0.2750158,0.1171039,0.3904223,0.1451192,-0.0003484,0.346696,-0.094033,4.4439316,22.3714542,2.7750075,0.630684,0.1677293,0.162157005,1,48.67171717,5.515151515,0.170680699,0.002649602,0.051474286,0.774657385
"33821","IAC600","Tiara",200,"2",6.269057871,68,37.5663528,-0.3219831,0.1917116,0.363509,0.3219831,0.9559961,0.1172421,3.3586068,0.1076302,0.2664728,0.2230337,0.1062842,0.0392421,-0.1062842,0.339067,-0.1463206,0.0013318,0.6113411,0.1548625,1.5817262,7.3655143,2.4203672,0.2233254,0.091632,0.600295279,0.002283105,95.04261364,8.213068182,0.095005199,0.00227192,0.047664664,0.778560409
"35804","NIL 43","Inbred_Jeff + NIL",130,"3",9.412022326,84,27.6479435,-0.8117077,0.219709,0.966305,0.8117077,8.6530991,0.6369909,0.5968808,0.0893716,3.5185025,0.0067098,-0.5106847,0.4555542,0.5106847,-0.1339962,0.7516164,-4.2e-06,0.4242251,-0.3166862,29.8428593,6.0052676,3.1273658,0.9348185,0.0769039,0.171632966,1,38.48803828,4.880382775,0.18673822,0.002146878,0.046334415,0.819921619
"33812","Sierra","Tiara",200,"1",7.158082546,88,35.3631439,-0.851185,0.8195243,0.976338,0.851185,11.585104,0.6763643,2.2667985,0.3516889,4.2081814,0.0249787,-0.5450145,0.468432,0.5450145,-0.1862845,0.8160337,-6.01e-05,0.4297534,-0.2931526,42.751091,29.090723,3.716799,0.9537826,0.3857673,0.18140047,1,25.61011905,4.0625,0.211773258,0.003467793,0.058887973,0.898638982
"35198","RoyJ","Santee_Gold",200,"1",16.07700751,90,30.2199898,-0.8744929,0.7926189,0.9791607,0.8744929,14.1649446,0.7075949,1.918825,0.3459546,4.8859887,0.0199822,-0.5268771,0.4892968,0.5268771,-0.0961162,0.7391019,-4.19e-05,0.3763883,-0.2690054,49.2341232,28.2784042,4.6964374,0.9591947,0.3869746,0.161695304,1,22.73563218,3.731800766,0.232458299,0.002469462,0.049693682,0.857661275
"35763","XP753","Hybrid_XP753",130,"2",14.39118862,79,31.0330372,-0.5801682,0.5188157,0.7815938,0.5801682,2.7813034,0.27205,5.0096107,0.2548577,0.7508389,0.0921289,-0.1002347,0.2438904,0.1002347,0.3457819,0.1282462,-0.0002358,0.3977476,-0.0836355,4.6445732,21.6869469,3.0933058,0.6422317,0.1899524,0.157751278,1,50.8250774,5.645510836,0.166973083,0.002048807,0.045263751,0.741051801
"35789","NIL 43","Inbred_Jeff + NIL",130,"1",8.913030283,85,30.3897228,-0.7591129,0.8646022,0.9273362,0.7591129,6.3470244,0.4587452,4.4677615,0.3933226,1.702758,0.0577602,-0.3124222,0.3747609,0.3124222,0.1518733,0.4181584,-0.0002493,0.3850309,-0.1743025,14.263958,35.5399284,3.8484087,0.864827,0.3838277,0.237535751,1,37.96172249,4.940988836,0.169086024,0.002224461,0.047164188,0.801974353
"35185","RoyJ","Santee_Gold",150,"2",17.14670495,89,34.3197708,-0.8951616,0.8057825,0.9835317,0.8951616,17.3258572,0.7231735,1.7046518,0.3549596,5.2590523,0.0168036,-0.5451503,0.5190102,0.5451503,-0.0717143,0.738388,-3.16e-05,0.3387123,-0.2416331,63.6487885,28.9676819,5.3977714,0.9676226,0.4012884,0.146129193,1,17.06565657,3.161616162,0.268159328,0.004610499,0.067900655,0.895024398
"33789","Scarlett","Tiara",150,"1",11.50569999,86,30.1421127,-0.729111,0.7767437,0.9113124,0.729111,5.4063692,0.4207608,4.8537836,0.3615933,1.4571613,0.0607406,-0.2785237,0.379602,0.2785237,0.2549828,0.3542579,-0.0002776,0.3348504,-0.1667738,11.404623,32.0927277,3.6255841,0.837216,0.3302363,0.110872943,1,39.61079545,5.036931818,0.180859471,0.002917581,0.05401464,0.823887531
"33805","Sierra","Tiara",150,"3",8.841493786,88,37.5760155,-0.8725117,0.8285638,0.9852922,0.8725117,13.8486958,0.6732935,2.4323134,0.3658019,4.1436729,0.020707,-0.6482875,0.615089,0.6482875,-0.1062827,0.8279124,-5.77e-05,0.263206,-0.2733287,71.6431503,30.4556866,3.1545966,0.9710306,0.3999748,0.320489999,1,11.36868687,2.681818182,0.292773711,0.004795429,0.069249036,0.933032723
"33764","Scarlett","Tiara",75,"1",10.56505453,79,36.9438019,-0.7989614,0.8142584,0.9690595,0.7989614,8.0089607,0.5727585,3.7569683,0.3564242,2.6882205,0.0343916,-0.5667914,0.5586678,0.5667914,-0.0235265,0.7333088,-0.0001458,0.2898476,-0.2973703,32.7029533,30.2710743,2.4948676,0.9399958,0.3590807,0.286637283,1,32.40151515,4.436868687,0.1981306,0.002946128,0.054278246,0.848616382
"35191","Charleston Gold","Santee_Gold",150,"3",7.823417142,85,38.1647301,-0.3880958,0.2339302,0.4476478,0.3880958,1.2726667,0.1564629,2.9991071,0.1303655,0.3718937,0.1812832,0.1112116,0.0441669,-0.1112116,0.3659385,-0.1500435,0.0009467,0.5808963,0.1517157,1.8202685,9.3387852,2.8400433,0.2892221,0.1127161,0.657701367,0.418604651,209.7364341,12.37726098,0.057631208,0.001959685,0.044268325,0.322331137
"35763","XP753","Hybrid_XP753",130,"2",14.39118862,79,27.5679855,-0.8213301,0.2057036,0.9620108,0.8213301,9.2213717,0.6567523,0.4962071,0.0837723,3.837286,0.0060912,-0.4417287,0.411186,0.4417287,-0.0717699,0.6521024,-3.1e-06,0.4474159,-0.2900748,26.4094143,5.5720782,3.961921,0.9268109,0.0734875,0.1655435,1,24.1026936,3.87037037,0.231060048,0.00360224,0.060018665,0.818631255
"33795","IAC600","Tiara",150,"2",6.871300393,67,29.0033417,-0.7196743,0.2024042,0.9319649,0.7196743,5.1423821,0.47526,0.8820668,0.0825679,1.8133028,0.0102424,-0.4111616,0.4266141,0.4111616,0.0381587,0.5652902,-9.4e-06,0.3866091,-0.2670053,14.7329655,5.6471891,2.566112,0.8726158,0.060921,0.274858284,1,42.31007752,5.297157623,0.162040623,0.002620703,0.051192798,0.815348768
"33825","Sierra","Tiara",200,"3",8.090124545,86,30.0292969,-0.7123892,0.7487456,0.906803,0.7123892,5.0128865,0.3898928,5.1658726,0.349148,1.2880852,0.0611886,-0.3012392,0.4063098,0.3012392,0.272715,0.3752965,-0.0002986,0.3064729,-0.1732602,11.5346241,30.8199425,3.2250552,0.8309207,0.300652,0.105545884,1,39.17929293,4.962121212,0.1789734,0.002710183,0.052059414,0.818268649
"33767","Scarlett","Tiara",75,"1",11.17303269,79,34.3481979,-0.6922869,0.6747832,0.9389693,0.6922869,4.5615778,0.4607617,4.4514551,0.2862666,1.7245053,0.0449908,-0.5015686,0.4988433,0.5015686,-0.0075659,0.67077,-0.000219,0.3371972,-0.32795,16.9808769,23.8253517,1.8425951,0.8852201,0.245997,0.387599915,1,27.26388889,4.039141414,0.223914067,0.002374598,0.04872985,0.807659663
"33799","Tiara","Tiara",150,"2",7.175289476,74,29.2019939,-0.7935164,0.7272016,0.929018,0.7935164,7.7629638,0.5129867,2.7522154,0.3297934,2.1165671,0.0391193,-0.241528,0.3341111,0.241528,0.224171,0.3179157,-9.3e-05,0.3868451,-0.1379541,14.5100679,27.3680668,5.3488865,0.8676667,0.3226056,0.22786065,1,69.34722222,6.680555556,0.134371769,0.00242284,0.049222348,0.72262186
"35152","Santee Gold","Santee_Gold",75,"1",10.05745012,90,34.7179832,-0.6148331,0.5643612,0.8950663,0.6148331,3.319052,0.3649266,4.4838634,0.2385889,1.1747692,0.0515486,-0.412147,0.4361416,0.412147,0.0594831,0.5547881,-0.0002397,0.3703625,-0.2924964,10.97157,19.6335831,1.7612975,0.8127896,0.1783497,0.402875642,0.995160315,32.39974457,4.504469987,0.195205907,0.002205022,0.046957666,0.799241731
"35773","XP753","Hybrid_XP753",130,"3",14.53099242,79,29.8705769,-0.6006392,0.537409,0.8147295,0.6006392,3.7736845,0.3566507,3.0925777,0.2234166,1.2552658,0.0573407,-0.2830833,0.2959857,0.2830833,0.0277798,0.4248722,-0.0001356,0.5273743,-0.1988813,9.6644592,18.0706921,2.45542,0.7240841,0.1803054,0.179737276,0.84548105,10.00154799,2.174922601,0.40770063,0.00701387,0.083748848,0.981824583
"35813","M-202","Mini_Core",130,"1",8.818551214,74,31.495224,-0.6275452,0.5912426,0.8507269,0.6275452,3.3987656,0.2943059,5.3273172,0.2803984,0.8381451,0.0725478,-0.21268,0.3428505,0.21268,0.3272002,0.2655037,-0.0003176,0.3294567,-0.1464973,6.8071675,23.9667397,2.8627679,0.7407076,0.2002958,0.174765869,1,39.23671498,5.193236715,0.155580869,0.002435879,0.04935463,0.842207937
"33793","Scarlett","Tiara",150,"2",12.30869002,83,29.1241989,-0.8039935,0.8268327,0.9706079,0.8039935,8.2804546,0.5908924,3.6746335,0.3607842,2.8993528,0.0339469,-0.5752288,0.5550929,0.5752288,-0.0573772,0.7554435,-0.0001403,0.3024939,-0.3079319,34.5872993,30.682085,2.5021598,0.942921,0.3708588,0.221959276,1,49.45,5.655555556,0.149460201,0.002561728,0.05061352,0.77766829
"35164","Carolina Gold","Santee_Gold",75,"3",5.489010414,88,36.6321144,-0.7760357,0.796515,0.9697049,0.7760357,7.0025978,0.5201238,4.5723839,0.3527334,2.1757212,0.0375801,-0.6146634,0.6332276,0.6146634,0.0628062,0.7403396,-0.0002039,0.2106761,-0.3033179,33.9082756,30.1865559,1.9067403,0.9412384,0.3321593,0.269947392,1,38.90656566,4.977272727,0.177833892,0.002809025,0.053000232,0.823638063
"35188","Santee Gold","Santee_Gold",150,"3",9.905455575,90,30.6454201,-0.6280128,0.7373639,0.8696486,0.6280128,3.3905971,0.3157741,7.2795029,0.3488122,0.9248537,0.091454,-0.2739671,0.3773492,0.2739671,0.2608101,0.3479077,-0.0006216,0.3339938,-0.1885737,7.7216544,32.3530769,2.5148568,0.7695147,0.275993,0.137166542,1,26.6540404,4.179292929,0.198702452,0.002802648,0.052940039,0.88185583
"33818","Scarlett","Tiara",200,"2",12.52090881,86,31.2392979,-0.5645806,0.47973,0.8168198,0.5645806,2.6959784,0.3203789,3.1351817,0.1968147,0.9620157,0.0618338,-0.2246962,0.2512373,0.2246962,0.0580599,0.3431771,-0.0001636,0.563403,-0.1926974,5.9967828,15.724802,2.3062594,0.6950674,0.1441808,0.272548988,0.957070707,32.39204545,4.613636364,0.181362029,0.003789224,0.061556672,0.828051468
"33791","Sierra","Tiara",150,"1",8.758326962,88,28.5945969,-0.7979841,0.2063712,0.9635023,0.7979841,8.0524206,0.6350163,0.5695295,0.0834766,3.5226843,0.0068583,-0.5115864,0.4281916,0.5115864,-0.1930346,0.8005472,-4.1e-06,0.4782551,-0.3394074,28.1377258,5.6097512,2.9268618,0.9296694,0.0716674,0.243728797,1,13.84593023,2.64244186,0.323620515,0.010436385,0.102158624,0.885334389
"35759","XP753","Hybrid_XP753",130,"1",14.82995748,79,29.2002106,-0.6982561,0.6519434,0.8958801,0.6982561,4.6542983,0.3759582,4.3357506,0.2999761,1.2091609,0.0550975,-0.2633433,0.3733282,0.2633433,0.2780675,0.3325213,-0.0002156,0.3293385,-0.162693,9.7502327,25.2226601,3.2961612,0.8116415,0.2428012,0.066397058,1,41.51278195,5.163909774,0.163925165,0.002347221,0.048448131,0.796795958
"35203","Carolina Gold","Santee_Gold",200,"2",3.438518018,90,28.2021027,-0.7447731,1.024717,0.9655161,0.7447731,5.8575277,0.5068263,7.3620157,0.4564483,2.0588951,0.0628112,-0.6187724,0.607609,0.6187724,-0.0352024,0.777858,-0.0005249,0.2526728,-0.3414729,29.174551,43.8219337,1.6154087,0.9333438,0.4722264,0.15201023,1,40.45652174,5.086956522,0.163714691,0.002835539,0.053249777,0.812716846
"35813","M-202","Mini_Core",130,"1",8.818551214,74,36.7995033,-0.8524873,0.7405319,0.9706429,0.8524873,11.9705801,0.6690212,2.0282383,0.3215244,4.1111517,0.0225442,-0.4580678,0.4456332,0.4580678,-0.0301409,0.6433778,-5.2e-05,0.3961866,-0.2508663,34.7293358,25.8733902,4.8892612,0.9429937,0.3437331,0.249739523,1,29.29444444,4.066666667,0.220927194,0.005408951,0.073545568,0.893335665
"35813","M-202","Mini_Core",130,"1",8.818551214,74,30.6477795,-0.4773216,0.4045171,0.7226704,0.4773216,1.9828801,0.2179109,3.2185779,0.1675085,0.5919566,0.0780143,-0.1608693,0.2075994,0.1608693,0.1022177,0.2435984,-0.0001665,0.5893479,-0.1403411,4.3810263,13.4378977,2.0914571,0.5807327,0.1025368,0.232438703,0.70678337,33.46467391,4.269021739,0.231623117,0.00320475,0.056610507,0.934448302
"35797","NIL 43","Inbred_Jeff + NIL",130,"2",8.564596184,84,29.9271278,-0.8348489,0.8361597,0.9671285,0.8348489,10.2985334,0.6415806,2.8114796,0.3679289,3.607022,0.0302465,-0.4649638,0.4645721,0.4649638,-0.0004909,0.6353626,-9.29e-05,0.3663622,-0.2609643,30.9912434,31.1587543,4.1479168,0.9363846,0.4038132,0.145036858,1,45.70889894,5.461538462,0.157041719,0.001429525,0.037809064,0.760610061
"35832","XP753","Mini_Core",130,"2",18.78136322,75,33.7059441,-0.8082347,0.8001323,0.9599892,0.8082347,8.5167675,0.6210942,3.0738845,0.3494588,3.2971559,0.0336774,-0.4523684,0.4555208,0.4523684,0.0084769,0.6193916,-0.0001104,0.3714316,-0.2824565,25.2719498,29.3548641,3.5992966,0.9230911,0.3734908,0.361068448,1,30.29830918,4.398550725,0.19650765,0.00222584,0.047178804,0.764756593
"35784","NIL 43","Inbred_Jeff + NIL",130,"1",9.285123487,84,31.6561184,-0.5783373,0.3979541,0.7148075,0.5783373,2.7556074,0.2522729,3.1088622,0.2024373,0.6760953,0.0884302,0.0314138,0.1395152,-0.0314138,0.4105515,-0.0400832,7.08e-05,0.4452985,0.0296364,3.5322649,15.7932138,4.0053267,0.5567423,0.1505684,0.190840511,1,44.41331269,5.419504644,0.148679735,0.002099129,0.045816249,0.770169852
